OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,ISO Dates
ORD200133,"Friday, June 20, 2025",C87432,Chair,4,302.05,636 Main St,Debit Card,Cancelled,TRK68969625,6,SAVE10,Google,1208.2,20-06-2025
ORD200178,"Thursday, April 11, 2024",C53070,Chair,4,512.06,283 Main St,Online,Delivered,TRK49791755,5,SAVE10,Google,2048.24,11-04-2024
ORD200216,"Tuesday, April 15, 2025",C70492,Monitor,4,496,811 Main St,Online,Cancelled,TRK84625405,8,WINTER15,Google,1984,15-04-2025
ORD200217,"Monday, May 20, 2024",C61549,Desk,4,321.51,908 Main St,Cash,Returned,TRK65596914,9,NoCoupon,Google,1286.04,20-05-2024
ORD200232,"Friday, May 19, 2023",C20731,Printer,4,444.44,610 Main St,Debit Card,Cancelled,TRK75568437,8,WINTER15,Google,1777.76,19-05-2023
ORD200234,"Tuesday, November 26, 2024",C79842,Printer,4,236.41,337 Main St,Debit Card,Pending,TRK26957950,7,SAVE10,Google,945.64,26-11-2024
ORD200238,"Friday, December 13, 2024",C66149,Desk,4,384.32,770 Main St,Credit Card,Pending,TRK76307307,6,WINTER15,Google,1537.28,13-12-2024
ORD200263,"Saturday, March 25, 2023",C71040,Phone,4,434.85,250 Main St,Credit Card,Pending,TRK41397604,4,WINTER15,Google,1739.4,25-03-2023
ORD200269,"Saturday, November 25, 2023",C48942,Tablet,4,663.67,129 Main St,Credit Card,Pending,TRK29355120,7,FREESHIP,Google,2654.68,25-11-2023
ORD200270,"Sunday, June 4, 2023",C13540,Printer,4,309.91,127 Main St,Debit Card,Shipped,TRK81087373,5,WINTER15,Google,1239.64,04-06-2023
ORD200282,"Tuesday, April 22, 2025",C30411,Printer,4,637.79,375 Main St,Gift Card,Cancelled,TRK71810536,9,FREESHIP,Google,2551.16,22-04-2025
ORD200283,"Friday, February 28, 2025",C39638,Laptop,4,540.33,990 Main St,Cash,Shipped,TRK69745608,6,NoCoupon,Google,2161.32,28-02-2025
ORD200288,"Sunday, March 12, 2023",C97643,Laptop,4,512.75,537 Main St,Debit Card,Returned,TRK60831391,8,WINTER15,Google,2051,12-03-2023
ORD200321,"Wednesday, August 9, 2023",C47086,Phone,4,152.29,135 Main St,Debit Card,Cancelled,TRK44194358,6,WINTER15,Google,609.16,09-08-2023
ORD200329,"Wednesday, December 25, 2024",C88371,Chair,4,283.16,306 Main St,Credit Card,Shipped,TRK63224811,6,NoCoupon,Google,1132.64,25-12-2024
ORD200347,"Saturday, February 3, 2024",C83556,Printer,4,264.79,380 Main St,Credit Card,Pending,TRK21109187,5,SAVE10,Google,1059.16,03-02-2024
ORD200382,"Thursday, January 30, 2025",C26718,Printer,4,263.09,272 Main St,Debit Card,Shipped,TRK91702525,8,SAVE10,Google,1052.36,30-01-2025
ORD200406,"Sunday, December 10, 2023",C11657,Tablet,4,66.1,572 Main St,Cash,Returned,TRK50284486,9,WINTER15,Google,264.4,10-12-2023
ORD200423,"Saturday, July 20, 2024",C94311,Printer,4,685.2,195 Main St,Gift Card,Cancelled,TRK97308771,6,WINTER15,Google,2740.8,20-07-2024
ORD200436,"Saturday, February 11, 2023",C14568,Laptop,4,221.33,651 Main St,Online,Pending,TRK73545796,5,NoCoupon,Google,885.32,11-02-2023
ORD200464,"Tuesday, March 14, 2023",C39176,Tablet,4,434.42,739 Main St,Online,Cancelled,TRK71418686,6,FREESHIP,Google,1737.68,14-03-2023
ORD200479,"Saturday, February 18, 2023",C87011,Monitor,4,25.29,943 Main St,Credit Card,Pending,TRK21429162,8,NoCoupon,Google,101.16,18-02-2023
ORD200517,"Tuesday, April 9, 2024",C55205,Tablet,4,198.35,943 Main St,Cash,Cancelled,TRK88141634,7,FREESHIP,Google,793.4,09-04-2024
ORD200523,"Tuesday, February 18, 2025",C65083,Desk,4,657.79,652 Main St,Credit Card,Returned,TRK60937148,6,WINTER15,Google,2631.16,18-02-2025
ORD200530,"Thursday, July 18, 2024",C98450,Chair,4,89.41,613 Main St,Online,Pending,TRK14809530,9,NoCoupon,Google,357.64,18-07-2024
ORD200550,"Sunday, October 29, 2023",C97485,Laptop,4,228.91,573 Main St,Cash,Shipped,TRK81794737,4,FREESHIP,Google,915.64,29-10-2023
ORD200577,"Sunday, January 22, 2023",C77046,Tablet,4,185.41,967 Main St,Online,Returned,TRK44401497,9,WINTER15,Google,741.64,22-01-2023
ORD200584,"Friday, March 21, 2025",C15257,Chair,4,145.05,626 Main St,Online,Delivered,TRK28779938,6,SAVE10,Google,580.2,21-03-2025
ORD200585,"Sunday, August 20, 2023",C91486,Tablet,4,67.08,907 Main St,Cash,Returned,TRK79617136,8,WINTER15,Google,268.32,20-08-2023
ORD200588,"Tuesday, December 10, 2024",C61849,Monitor,4,577.82,811 Main St,Credit Card,Delivered,TRK47613918,9,NoCoupon,Google,2311.28,10-12-2024
ORD200607,"Saturday, May 31, 2025",C96434,Printer,4,634.05,282 Main St,Cash,Shipped,TRK56730647,6,SAVE10,Google,2536.2,31-05-2025
ORD200641,"Sunday, June 30, 2024",C71680,Printer,4,567.57,814 Main St,Debit Card,Pending,TRK47386650,9,WINTER15,Google,2270.28,30-06-2024
ORD200646,"Friday, October 27, 2023",C98761,Chair,4,498.51,804 Main St,Debit Card,Shipped,TRK43262630,4,SAVE10,Google,1994.04,27-10-2023
ORD200665,"Tuesday, May 2, 2023",C83653,Tablet,4,231.26,253 Main St,Online,Shipped,TRK32619935,6,WINTER15,Google,925.04,02-05-2023
ORD200670,"Thursday, April 18, 2024",C14576,Desk,4,539.2,747 Main St,Credit Card,Pending,TRK21637540,8,FREESHIP,Google,2156.8,18-04-2024
ORD200704,"Saturday, June 3, 2023",C96034,Desk,4,30.27,819 Main St,Online,Delivered,TRK87261034,9,FREESHIP,Google,121.08,03-06-2023
ORD200718,"Saturday, April 8, 2023",C16790,Laptop,4,64.74,718 Main St,Gift Card,Cancelled,TRK91791367,8,SAVE10,Google,258.96,08-04-2023
ORD200729,"Friday, September 8, 2023",C36997,Phone,4,186.41,819 Main St,Gift Card,Pending,TRK92794872,6,SAVE10,Google,745.64,08-09-2023
ORD200752,"Thursday, October 3, 2024",C82217,Phone,4,429.37,299 Main St,Credit Card,Delivered,TRK33305694,8,FREESHIP,Google,1717.48,03-10-2024
ORD200761,"Friday, June 2, 2023",C37235,Desk,4,37.76,217 Main St,Debit Card,Delivered,TRK67789367,7,NoCoupon,Google,151.04,02-06-2023
ORD200778,"Friday, April 28, 2023",C85059,Laptop,4,246.85,316 Main St,Credit Card,Shipped,TRK56503740,8,WINTER15,Google,987.4,28-04-2023
ORD200780,"Sunday, March 31, 2024",C41284,Laptop,4,184.48,661 Main St,Online,Cancelled,TRK73613128,4,WINTER15,Google,737.92,31-03-2024
ORD200787,"Sunday, March 17, 2024",C18167,Desk,4,221.96,193 Main St,Cash,Delivered,TRK36841089,7,NoCoupon,Google,887.84,17-03-2024
ORD200790,"Saturday, September 14, 2024",C38928,Laptop,4,417.89,302 Main St,Gift Card,Pending,TRK96636009,4,NoCoupon,Google,1671.56,14-09-2024
ORD200865,"Sunday, April 30, 2023",C72241,Monitor,4,677.37,156 Main St,Cash,Pending,TRK76270481,8,SAVE10,Google,2709.48,30-04-2023
ORD200870,"Sunday, June 1, 2025",C78725,Phone,4,470.09,541 Main St,Debit Card,Delivered,TRK72001139,4,FREESHIP,Google,1880.36,01-06-2025
ORD200885,"Sunday, April 7, 2024",C61090,Laptop,4,515.59,387 Main St,Credit Card,Shipped,TRK36388962,7,FREESHIP,Google,2062.36,07-04-2024
ORD200927,"Tuesday, February 14, 2023",C35566,Laptop,4,64.69,638 Main St,Debit Card,Shipped,TRK10003020,7,WINTER15,Google,258.76,14-02-2023
ORD200940,"Monday, March 27, 2023",C74003,Printer,4,305.32,679 Main St,Online,Cancelled,TRK91525779,4,SAVE10,Google,1221.28,27-03-2023
ORD200977,"Saturday, January 28, 2023",C85841,Chair,4,649.47,608 Main St,Cash,Pending,TRK99820544,8,SAVE10,Google,2597.88,28-01-2023
ORD200978,"Tuesday, June 25, 2024",C41508,Printer,4,107.49,993 Main St,Cash,Delivered,TRK61047536,5,NoCoupon,Google,429.96,25-06-2024
ORD200994,"Thursday, June 27, 2024",C27613,Tablet,4,615.65,971 Main St,Debit Card,Delivered,TRK63701318,9,WINTER15,Google,2462.6,27-06-2024
ORD201027,"Tuesday, May 21, 2024",C93467,Laptop,4,554.83,983 Main St,Cash,Returned,TRK77377373,6,NoCoupon,Google,2219.32,21-05-2024
ORD201041,"Saturday, February 11, 2023",C21167,Monitor,4,558.9,948 Main St,Gift Card,Shipped,TRK97737564,9,WINTER15,Google,2235.6,11-02-2023
ORD201048,"Monday, September 9, 2024",C57601,Monitor,4,73.65,889 Main St,Debit Card,Shipped,TRK21153699,9,NoCoupon,Google,294.6,09-09-2024
ORD201081,"Friday, April 21, 2023",C55636,Monitor,4,425.6,494 Main St,Credit Card,Pending,TRK85897054,5,FREESHIP,Google,1702.4,21-04-2023
ORD201103,"Monday, April 24, 2023",C90292,Laptop,4,276.32,129 Main St,Online,Delivered,TRK26270357,5,NoCoupon,Google,1105.28,24-04-2023
ORD201113,"Sunday, March 19, 2023",C52914,Desk,4,209.99,168 Main St,Cash,Delivered,TRK80819053,8,NoCoupon,Google,839.96,19-03-2023
ORD201180,"Tuesday, October 31, 2023",C42235,Chair,4,298.36,722 Main St,Debit Card,Pending,TRK49379882,8,FREESHIP,Google,1193.44,31-10-2023
ORD200003,"Sunday, October 15, 2023",C33540,Chair,1,273.19,275 Main St,Debit Card,Returned,TRK62788070,5,SAVE10,Facebook,273.19,15-10-2023
ORD200006,"Tuesday, June 17, 2025",C83492,Laptop,1,664.42,986 Main St,Gift Card,Returned,TRK96417362,6,SAVE10,Facebook,664.42,17-06-2025
ORD200007,"Friday, May 12, 2023",C41460,Monitor,5,149.55,706 Main St,Cash,Shipped,TRK78809193,9,FREESHIP,Facebook,747.75,12-05-2023
ORD200013,"Wednesday, August 30, 2023",C88348,Laptop,3,201.49,903 Main St,Credit Card,Returned,TRK81913874,4,FREESHIP,Facebook,604.47,30-08-2023
ORD200018,"Wednesday, March 26, 2025",C84329,Desk,1,431.44,891 Main St,Gift Card,Pending,TRK65191045,3,SAVE10,Facebook,431.44,26-03-2025
ORD200031,"Friday, June 30, 2023",C26445,Chair,3,500.08,996 Main St,Debit Card,Returned,TRK31229981,6,NoCoupon,Facebook,1500.24,30-06-2023
ORD200033,"Monday, June 5, 2023",C52184,Chair,1,162.77,912 Main St,Online,Cancelled,TRK73312471,4,WINTER15,Facebook,162.77,05-06-2023
ORD200034,"Saturday, January 7, 2023",C67195,Chair,4,576.52,926 Main St,Credit Card,Pending,TRK55467915,5,WINTER15,Facebook,2306.08,07-01-2023
ORD200035,"Saturday, December 7, 2024",C50304,Monitor,2,465.15,128 Main St,Online,Shipped,TRK46850888,2,SAVE10,Facebook,930.3,07-12-2024
ORD200036,"Thursday, May 8, 2025",C59337,Laptop,2,534.43,465 Main St,Debit Card,Pending,TRK50961250,5,NoCoupon,Facebook,1068.86,08-05-2025
ORD200045,"Saturday, February 10, 2024",C17388,Chair,1,317.25,157 Main St,Debit Card,Returned,TRK47077395,1,SAVE10,Facebook,317.25,10-02-2024
ORD200051,"Monday, December 30, 2024",C36778,Tablet,1,388.33,434 Main St,Cash,Returned,TRK67610289,2,SAVE10,Facebook,388.33,30-12-2024
ORD200052,"Sunday, September 8, 2024",C30513,Tablet,1,586.44,232 Main St,Online,Returned,TRK64320429,5,SAVE10,Facebook,586.44,08-09-2024
ORD200055,"Tuesday, June 24, 2025",C95984,Printer,3,344.4,565 Main St,Online,Cancelled,TRK67434829,3,NoCoupon,Facebook,1033.2,24-06-2025
ORD200059,"Wednesday, September 11, 2024",C97603,Chair,4,593.27,811 Main St,Online,Shipped,TRK47055028,5,NoCoupon,Facebook,2373.08,11-09-2024
ORD200061,"Sunday, March 24, 2024",C61618,Desk,4,122.2,104 Main St,Cash,Delivered,TRK43458485,7,FREESHIP,Facebook,488.8,24-03-2024
ORD200064,"Wednesday, June 25, 2025",C49720,Printer,3,130.61,752 Main St,Debit Card,Cancelled,TRK55785217,4,FREESHIP,Facebook,391.83,25-06-2025
ORD200072,"Sunday, December 22, 2024",C19451,Tablet,4,589.44,942 Main St,Gift Card,Returned,TRK87787793,5,NoCoupon,Facebook,2357.76,22-12-2024
ORD200073,"Wednesday, May 3, 2023",C17269,Monitor,4,433.45,129 Main St,Gift Card,Cancelled,TRK79608389,4,NoCoupon,Facebook,1733.8,03-05-2023
ORD200079,"Monday, March 10, 2025",C76700,Tablet,2,311.91,103 Main St,Online,Shipped,TRK13036341,2,NoCoupon,Facebook,623.82,10-03-2025
ORD200080,"Tuesday, June 27, 2023",C29041,Phone,3,589.56,591 Main St,Online,Returned,TRK28840655,6,NoCoupon,Facebook,1768.68,27-06-2023
ORD200087,"Thursday, October 10, 2024",C91245,Tablet,3,225.11,915 Main St,Cash,Shipped,TRK46976391,4,SAVE10,Facebook,675.33,10-10-2024
ORD200092,"Monday, June 10, 2024",C29568,Printer,4,48.61,203 Main St,Online,Shipped,TRK46531075,7,FREESHIP,Facebook,194.44,10-06-2024
ORD200100,"Friday, February 17, 2023",C74866,Phone,3,664.79,743 Main St,Online,Delivered,TRK53783265,6,NoCoupon,Facebook,1994.37,17-02-2023
ORD200105,"Thursday, October 24, 2024",C72290,Printer,3,185.4,810 Main St,Gift Card,Cancelled,TRK68792129,7,NoCoupon,Facebook,556.2,24-10-2024
ORD200115,"Monday, November 27, 2023",C32580,Phone,5,374.99,122 Main St,Online,Shipped,TRK23670394,9,SAVE10,Facebook,1874.95,27-11-2023
ORD200116,"Sunday, March 19, 2023",C47761,Printer,4,291.35,109 Main St,Credit Card,Cancelled,TRK66669207,6,WINTER15,Facebook,1165.4,19-03-2023
ORD200122,"Monday, April 15, 2024",C96787,Laptop,2,533.02,588 Main St,Gift Card,Shipped,TRK30422853,2,NoCoupon,Facebook,1066.04,15-04-2024
ORD200129,"Friday, October 27, 2023",C52751,Laptop,4,263.93,427 Main St,Debit Card,Shipped,TRK72481234,4,FREESHIP,Facebook,1055.72,27-10-2023
ORD200130,"Wednesday, January 22, 2025",C29059,Desk,3,501.3,513 Main St,Online,Cancelled,TRK88360704,3,WINTER15,Facebook,1503.9,22-01-2025
ORD200144,"Friday, August 4, 2023",C63365,Desk,5,219.78,895 Main St,Credit Card,Pending,TRK80100887,8,NoCoupon,Facebook,1098.9,04-08-2023
ORD200149,"Wednesday, December 27, 2023",C39671,Laptop,1,217.56,174 Main St,Debit Card,Delivered,TRK47153818,3,NoCoupon,Facebook,217.56,27-12-2023
ORD200157,"Friday, February 21, 2025",C50422,Monitor,2,564.58,636 Main St,Online,Returned,TRK71227815,4,WINTER15,Facebook,1129.16,21-02-2025
ORD200161,"Friday, March 29, 2024",C35091,Monitor,1,211.14,513 Main St,Credit Card,Cancelled,TRK53784452,1,SAVE10,Facebook,211.14,29-03-2024
ORD200168,"Saturday, January 4, 2025",C49517,Printer,1,594.96,878 Main St,Cash,Returned,TRK78551375,6,NoCoupon,Facebook,594.96,04-01-2025
ORD200177,"Saturday, August 5, 2023",C55632,Chair,5,431.69,354 Main St,Credit Card,Pending,TRK13003066,10,NoCoupon,Facebook,2158.45,05-08-2023
ORD200186,"Thursday, December 7, 2023",C30334,Phone,2,133.55,322 Main St,Cash,Pending,TRK66388885,7,FREESHIP,Facebook,267.1,07-12-2023
ORD200201,"Sunday, June 18, 2023",C10126,Monitor,2,674.9,146 Main St,Online,Shipped,TRK75607531,4,SAVE10,Facebook,1349.8,18-06-2023
ORD200204,"Tuesday, September 5, 2023",C99775,Laptop,4,413.71,478 Main St,Gift Card,Cancelled,TRK21638425,9,FREESHIP,Facebook,1654.84,05-09-2023
ORD200208,"Tuesday, October 8, 2024",C87777,Desk,2,408.32,597 Main St,Online,Shipped,TRK29003608,3,FREESHIP,Facebook,816.64,08-10-2024
ORD200210,"Thursday, December 5, 2024",C93821,Chair,3,358.48,513 Main St,Gift Card,Delivered,TRK10658539,7,FREESHIP,Facebook,1075.44,05-12-2024
ORD200214,"Wednesday, August 21, 2024",C29483,Desk,4,305.72,673 Main St,Online,Delivered,TRK89423603,5,NoCoupon,Facebook,1222.88,21-08-2024
ORD200215,"Thursday, August 10, 2023",C26767,Printer,1,303.6,432 Main St,Cash,Shipped,TRK24585307,5,FREESHIP,Facebook,303.6,10-08-2023
ORD200227,"Thursday, November 2, 2023",C93220,Monitor,2,365.17,353 Main St,Online,Cancelled,TRK89023251,4,FREESHIP,Facebook,730.34,02-11-2023
ORD200229,"Friday, March 28, 2025",C62622,Tablet,1,562.61,762 Main St,Credit Card,Delivered,TRK70997648,3,WINTER15,Facebook,562.61,28-03-2025
ORD200237,"Thursday, March 14, 2024",C88645,Monitor,3,583.72,783 Main St,Credit Card,Shipped,TRK74097570,5,FREESHIP,Facebook,1751.16,14-03-2024
ORD200244,"Thursday, February 16, 2023",C98096,Desk,2,317.77,838 Main St,Debit Card,Cancelled,TRK51518631,4,WINTER15,Facebook,635.54,16-02-2023
ORD200245,"Sunday, April 20, 2025",C12667,Laptop,1,223.3,306 Main St,Online,Returned,TRK25390491,1,NoCoupon,Facebook,223.3,20-04-2025
ORD200252,"Friday, September 20, 2024",C19648,Phone,4,668.36,821 Main St,Gift Card,Cancelled,TRK51297879,5,FREESHIP,Facebook,2673.44,20-09-2024
ORD200267,"Thursday, April 17, 2025",C84480,Chair,5,468.51,803 Main St,Debit Card,Delivered,TRK62361867,9,NoCoupon,Facebook,2342.55,17-04-2025
ORD200277,"Monday, September 9, 2024",C11210,Chair,5,90.92,910 Main St,Credit Card,Delivered,TRK44929965,9,SAVE10,Facebook,454.6,09-09-2024
ORD200284,"Thursday, February 16, 2023",C27203,Laptop,5,208.17,516 Main St,Credit Card,Returned,TRK22023906,6,SAVE10,Facebook,1040.85,16-02-2023
ORD200287,"Friday, November 24, 2023",C70437,Chair,4,655.18,630 Main St,Online,Shipped,TRK26628830,5,NoCoupon,Facebook,2620.72,24-11-2023
ORD200290,"Friday, May 5, 2023",C24901,Chair,3,99.9,258 Main St,Cash,Delivered,TRK14029489,8,FREESHIP,Facebook,299.7,05-05-2023
ORD200292,"Wednesday, January 15, 2025",C39639,Monitor,1,65.95,185 Main St,Credit Card,Delivered,TRK31042152,5,NoCoupon,Facebook,65.95,15-01-2025
ORD200300,"Monday, September 2, 2024",C39000,Phone,1,287.46,894 Main St,Debit Card,Returned,TRK33753945,3,FREESHIP,Facebook,287.46,02-09-2024
ORD200309,"Tuesday, October 3, 2023",C63153,Chair,4,549.76,625 Main St,Debit Card,Delivered,TRK38033305,4,FREESHIP,Facebook,2199.04,03-10-2023
ORD200316,"Monday, October 2, 2023",C66078,Desk,4,275.28,101 Main St,Gift Card,Shipped,TRK86474559,9,WINTER15,Facebook,1101.12,02-10-2023
ORD200320,"Thursday, December 19, 2024",C55590,Printer,1,625.51,772 Main St,Credit Card,Shipped,TRK48792951,1,FREESHIP,Facebook,625.51,19-12-2024
ORD200322,"Friday, June 14, 2024",C48646,Phone,5,231.82,339 Main St,Debit Card,Delivered,TRK18233748,6,SAVE10,Facebook,1159.1,14-06-2024
ORD200326,"Monday, July 1, 2024",C65986,Laptop,5,670.48,273 Main St,Gift Card,Returned,TRK98353867,5,SAVE10,Facebook,3352.4,01-07-2024
ORD200331,"Saturday, April 15, 2023",C78724,Printer,3,422.13,187 Main St,Online,Delivered,TRK25703134,7,SAVE10,Facebook,1266.39,15-04-2023
ORD200334,"Tuesday, March 26, 2024",C90348,Chair,4,224.75,728 Main St,Online,Delivered,TRK20635777,7,WINTER15,Facebook,899,26-03-2024
ORD200343,"Sunday, February 26, 2023",C64638,Printer,1,527.57,919 Main St,Debit Card,Pending,TRK64087938,3,FREESHIP,Facebook,527.57,26-02-2023
ORD200361,"Saturday, June 29, 2024",C53464,Printer,5,659.85,197 Main St,Credit Card,Delivered,TRK32743531,9,SAVE10,Facebook,3299.25,29-06-2024
ORD200364,"Friday, November 24, 2023",C85282,Phone,5,628.74,740 Main St,Cash,Cancelled,TRK86767206,9,FREESHIP,Facebook,3143.7,24-11-2023
ORD200370,"Saturday, May 3, 2025",C80649,Phone,1,312.11,870 Main St,Online,Cancelled,TRK41143313,4,WINTER15,Facebook,312.11,03-05-2025
ORD200375,"Thursday, January 16, 2025",C87547,Monitor,4,95.03,400 Main St,Online,Shipped,TRK71027262,8,FREESHIP,Facebook,380.12,16-01-2025
ORD200376,"Thursday, August 24, 2023",C64549,Monitor,5,201.22,341 Main St,Debit Card,Pending,TRK20788231,6,FREESHIP,Facebook,1006.1,24-08-2023
ORD200384,"Sunday, November 24, 2024",C35628,Chair,3,553.57,147 Main St,Credit Card,Returned,TRK45688220,4,FREESHIP,Facebook,1660.71,24-11-2024
ORD200385,"Tuesday, October 31, 2023",C56851,Chair,5,191.63,752 Main St,Gift Card,Delivered,TRK65290904,6,FREESHIP,Facebook,958.15,31-10-2023
ORD200388,"Thursday, December 28, 2023",C22657,Printer,3,633.97,152 Main St,Cash,Pending,TRK49157047,7,WINTER15,Facebook,1901.91,28-12-2023
ORD200394,"Wednesday, July 5, 2023",C70148,Desk,5,529.55,359 Main St,Gift Card,Shipped,TRK34848650,10,NoCoupon,Facebook,2647.75,05-07-2023
ORD200399,"Sunday, January 7, 2024",C64641,Tablet,5,423.93,319 Main St,Debit Card,Returned,TRK32012588,5,FREESHIP,Facebook,2119.65,07-01-2024
ORD200411,"Wednesday, June 19, 2024",C66567,Desk,2,39.51,981 Main St,Online,Shipped,TRK21174822,5,NoCoupon,Facebook,79.02,19-06-2024
ORD200412,"Friday, April 11, 2025",C42451,Tablet,5,133.01,246 Main St,Credit Card,Returned,TRK31313343,10,NoCoupon,Facebook,665.05,11-04-2025
ORD200414,"Sunday, May 4, 2025",C11829,Desk,2,139.57,797 Main St,Cash,Delivered,TRK84229257,4,WINTER15,Facebook,279.14,04-05-2025
ORD200415,"Sunday, April 6, 2025",C62169,Chair,1,184.15,655 Main St,Gift Card,Shipped,TRK64558985,5,FREESHIP,Facebook,184.15,06-04-2025
ORD200418,"Wednesday, January 11, 2023",C74169,Printer,1,310.93,862 Main St,Online,Cancelled,TRK66144809,3,NoCoupon,Facebook,310.93,11-01-2023
ORD200426,"Sunday, March 16, 2025",C40967,Monitor,5,57.45,315 Main St,Cash,Cancelled,TRK24839296,10,NoCoupon,Facebook,287.25,16-03-2025
ORD200429,"Thursday, December 19, 2024",C38126,Printer,4,515.19,522 Main St,Credit Card,Pending,TRK90838498,9,SAVE10,Facebook,2060.76,19-12-2024
ORD200431,"Sunday, October 6, 2024",C62312,Printer,1,52.54,651 Main St,Debit Card,Cancelled,TRK59623037,6,WINTER15,Facebook,52.54,06-10-2024
ORD200433,"Saturday, August 26, 2023",C36613,Monitor,3,631.64,785 Main St,Credit Card,Returned,TRK13282106,3,FREESHIP,Facebook,1894.92,26-08-2023
ORD200434,"Sunday, October 22, 2023",C73893,Printer,5,327.68,384 Main St,Credit Card,Returned,TRK85939879,6,NoCoupon,Facebook,1638.4,22-10-2023
ORD200439,"Sunday, September 8, 2024",C91155,Tablet,1,146.32,321 Main St,Online,Shipped,TRK36260319,4,WINTER15,Facebook,146.32,08-09-2024
ORD200440,"Tuesday, November 5, 2024",C60215,Desk,4,83.6,978 Main St,Debit Card,Pending,TRK31727767,4,SAVE10,Facebook,334.4,05-11-2024
ORD200443,"Tuesday, May 14, 2024",C61668,Chair,2,69.64,813 Main St,Cash,Returned,TRK58970302,6,NoCoupon,Facebook,139.28,14-05-2024
ORD200447,"Sunday, April 7, 2024",C48207,Printer,2,416.81,356 Main St,Cash,Returned,TRK45355655,2,NoCoupon,Facebook,833.62,07-04-2024
ORD200453,"Friday, May 2, 2025",C15017,Tablet,1,675.57,492 Main St,Cash,Shipped,TRK51241924,1,WINTER15,Facebook,675.57,02-05-2025
ORD200456,"Monday, June 26, 2023",C94479,Desk,5,62.81,259 Main St,Credit Card,Shipped,TRK69089975,9,SAVE10,Facebook,314.05,26-06-2023
ORD200469,"Sunday, November 26, 2023",C13877,Chair,5,676.98,893 Main St,Cash,Cancelled,TRK17254691,5,NoCoupon,Facebook,3384.9,26-11-2023
ORD200473,"Tuesday, February 25, 2025",C28552,Chair,2,14.93,449 Main St,Online,Shipped,TRK71597160,4,NoCoupon,Facebook,29.86,25-02-2025
ORD200475,"Saturday, April 19, 2025",C29844,Tablet,2,438.62,363 Main St,Cash,Cancelled,TRK91642337,3,SAVE10,Facebook,877.24,19-04-2025
ORD200484,"Wednesday, May 29, 2024",C29092,Chair,4,15.01,767 Main St,Cash,Cancelled,TRK90455340,6,NoCoupon,Facebook,60.04,29-05-2024
ORD200490,"Monday, July 22, 2024",C50097,Chair,5,467.81,539 Main St,Online,Cancelled,TRK62785150,10,NoCoupon,Facebook,2339.05,22-07-2024
ORD200491,"Thursday, January 5, 2023",C98168,Phone,5,420.7,481 Main St,Cash,Pending,TRK56423359,5,WINTER15,Facebook,2103.5,05-01-2023
ORD200493,"Tuesday, January 28, 2025",C84908,Phone,1,420.26,372 Main St,Credit Card,Pending,TRK64135970,4,FREESHIP,Facebook,420.26,28-01-2025
ORD200495,"Thursday, June 5, 2025",C63827,Phone,4,493.73,947 Main St,Debit Card,Pending,TRK35730581,6,SAVE10,Facebook,1974.92,05-06-2025
ORD200499,"Thursday, April 6, 2023",C18138,Printer,3,539.46,520 Main St,Credit Card,Shipped,TRK20289483,4,SAVE10,Facebook,1618.38,06-04-2023
ORD200500,"Sunday, April 7, 2024",C79475,Laptop,5,508.59,169 Main St,Cash,Returned,TRK42168516,8,WINTER15,Facebook,2542.95,07-04-2024
ORD200503,"Thursday, August 31, 2023",C64554,Tablet,3,136.84,498 Main St,Online,Pending,TRK95384568,4,FREESHIP,Facebook,410.52,31-08-2023
ORD200515,"Tuesday, March 14, 2023",C67561,Phone,3,553.52,160 Main St,Gift Card,Shipped,TRK75900717,4,FREESHIP,Facebook,1660.56,14-03-2023
ORD200516,"Sunday, April 7, 2024",C47022,Monitor,3,166.99,208 Main St,Cash,Returned,TRK28855040,8,NoCoupon,Facebook,500.97,07-04-2024
ORD200521,"Sunday, February 25, 2024",C82318,Phone,1,528.06,991 Main St,Credit Card,Shipped,TRK37534165,2,NoCoupon,Facebook,528.06,25-02-2024
ORD200533,"Sunday, March 5, 2023",C66349,Desk,1,565.85,715 Main St,Gift Card,Returned,TRK63550793,1,FREESHIP,Facebook,565.85,05-03-2023
ORD200537,"Sunday, March 23, 2025",C68553,Tablet,3,247.47,385 Main St,Online,Delivered,TRK58218971,4,SAVE10,Facebook,742.41,23-03-2025
ORD200543,"Saturday, March 9, 2024",C37531,Desk,5,269.86,354 Main St,Cash,Shipped,TRK93877673,6,WINTER15,Facebook,1349.3,09-03-2024
ORD200547,"Sunday, August 20, 2023",C40427,Phone,1,613.98,411 Main St,Online,Delivered,TRK25392280,4,FREESHIP,Facebook,613.98,20-08-2023
ORD200552,"Saturday, September 30, 2023",C21665,Chair,4,425.18,560 Main St,Online,Returned,TRK29890761,8,WINTER15,Facebook,1700.72,30-09-2023
ORD200555,"Saturday, January 7, 2023",C88933,Tablet,1,92.04,333 Main St,Cash,Shipped,TRK89306964,2,NoCoupon,Facebook,92.04,07-01-2023
ORD200556,"Saturday, January 28, 2023",C30923,Laptop,1,654.27,932 Main St,Gift Card,Pending,TRK82609328,2,SAVE10,Facebook,654.27,28-01-2023
